,ID,DATE,TARGET_YEAR,>4,3.5-4,3-3.5,2.5-3,2-2.5,1.5-2,1-1.5,0.5-1,0-0.5,<0,QUARTERS_AWAY,Prediction_Number,uncertainty,OnePeriodMvt,Reduction
198,420,2013-10-01,2013,0.0,0.0,0.0,0.0,0.2,0.75,0.05,0.0,0.0,0.0,0,6,0.395,0.005,-0.075
199,420,2013-12-31,2013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,7,0.0,1.505,0.395
200,420,2013-01-01,2014,0.0,0.0,0.0,0.0,0.3,0.6,0.1,0.0,0.0,0.0,7,0,0.54,,
201,420,2013-04-01,2014,0.0,0.0,0.0,0.3,0.6,0.1,0.0,0.0,0.0,0.0,6,1,0.54,0.44,0.0
202,420,2013-07-01,2014,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,5,2,0.32,0.74,0.22
203,420,2013-10-01,2014,0.0,0.0,0.0,0.0,0.2,0.75,0.05,0.0,0.0,0.0,4,3,0.395,0.005,-0.075
204,420,2014-01-01,2014,0.0,0.0,0.0,0.0,0.15,0.7,0.15,0.0,0.0,0.0,3,4,0.465,0.015,-0.07
205,420,2014-04-01,2014,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,2,5,0.5,0.185,-0.035
206,420,2014-07-01,2014,0.0,0.0,0.0,0.15,0.6,0.25,0.0,0.0,0.0,0.0,1,6,0.555,0.095,-0.055
207,420,2014-12-31,2014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,7,0.0,1.445,0.555
208,420,2014-01-01,2015,0.0,0.0,0.0,0.0,0.15,0.7,0.15,0.0,0.0,0.0,7,0,0.465,,
209,420,2014-04-01,2015,0.0,0.0,0.0,0.0,0.0,0.25,0.6,0.15,0.0,0.0,6,1,0.555,0.45,-0.09
210,420,2014-07-01,2015,0.0,0.0,0.0,0.0,0.1,0.6,0.3,0.0,0.0,0.0,5,2,0.54,0.245,0.015
211,420,2015-12-31,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1,3,0.0,1.46,0.54
212,421,2007-01-01,2007,0.0,0.0,0.05,0.15,0.5,0.25,0.05,0.0,0.0,0.0,3,0,0.66,,
213,421,2007-04-01,2007,0.0,0.0,0.0,0.2,0.6,0.2,0.0,0.0,0.0,0.0,2,1,0.56,0.02,0.1
214,421,2007-10-01,2007,0.0,0.0,0.05,0.15,0.5,0.25,0.05,0.0,0.0,0.0,0,2,0.66,0.02,-0.1
215,421,2007-12-31,2007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,3,0.0,1.34,0.66
216,421,2007-01-01,2008,0.0,0.0,0.05,0.15,0.45,0.3,0.05,0.0,0.0,0.0,7,0,0.68,,
217,421,2007-04-01,2008,0.0,0.0,0.0,0.15,0.65,0.2,0.0,0.0,0.0,0.0,6,1,0.515,0.055,0.165
218,421,2007-10-01,2008,0.0,0.0,0.05,0.15,0.45,0.3,0.05,0.0,0.0,0.0,4,2,0.68,0.055,-0.165
219,421,2008-01-01,2008,0.0,0.0,0.05,0.3,0.4,0.25,0.0,0.0,0.0,0.0,3,3,0.685,0.03,-0.005
220,421,2008-04-01,2008,0.0,0.0,0.05,0.25,0.45,0.22,0.03,0.0,0.0,0.0,2,4,0.683,0.007,0.002
221,421,2008-07-01,2008,0.0,0.0,0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.0,1,5,0.625,0.007,0.058
222,421,2008-10-01,2008,0.0,0.0,0.05,0.2,0.35,0.3,0.1,0.0,0.0,0.0,0,6,0.735,0.04,-0.11
223,421,2008-12-31,2008,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1,7,0.0,0.665,0.735
224,421,2008-01-01,2009,0.0,0.0,0.05,0.25,0.45,0.2,0.05,0.0,0.0,0.0,7,0,0.69,,
225,421,2008-04-01,2009,0.0,0.0,0.0,0.2,0.5,0.25,0.05,0.0,0.0,0.0,6,1,0.645,0.01,0.045
226,421,2008-07-01,2009,0.0,0.0,0.0,0.15,0.55,0.3,0.0,0.0,0.0,0.0,5,2,0.585,0.01,0.06
227,421,2008-10-01,2009,0.0,0.0,0.0,0.05,0.25,0.3,0.25,0.05,0.05,0.05,4,3,0.775,0.17,-0.19
228,421,2009-04-01,2009,0.0,0.05,0.1,0.35,0.35,0.15,0.0,0.0,0.0,0.0,2,4,0.72,0.205,0.055
229,421,2009-10-01,2009,0.0,0.0,0.0,0.1,0.25,0.3,0.3,0.05,0.0,0.0,0,5,0.745,0.2,-0.025
230,421,2009-12-31,2009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,6,0.0,0.655,0.745
231,421,2009-04-01,2010,0.02,0.03,0.1,0.35,0.35,0.1,0.05,0.0,0.0,0.0,6,0,0.731,,
232,421,2009-10-01,2010,0.0,0.0,0.0,0.1,0.3,0.3,0.25,0.05,0.0,0.0,4,1,0.745,0.159,-0.014
233,421,2010-01-01,2010,0.0,0.0,0.1,0.2,0.25,0.25,0.15,0.05,0.0,0.0,3,2,0.8,0.035,-0.055
234,421,2010-07-01,2010,0.0,0.0,0.0,0.0,0.2,0.34,0.34,0.1,0.02,0.0,1,3,0.718,0.1,0.082
235,421,2010-10-01,2010,0.0,0.0,0.0,0.0,0.0,0.1,0.45,0.45,0.0,0.0,0,4,0.585,0.233,0.133
236,421,2010-12-31,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,5,0.0,0.515,0.585
237,421,2010-01-01,2011,0.0,0.0,0.1,0.25,0.25,0.25,0.1,0.05,0.0,0.0,7,0,0.79,,
238,421,2010-07-01,2011,0.0,0.0,0.05,0.2,0.25,0.25,0.2,0.05,0.0,0.0,5,1,0.79,0.015,0.0
239,421,2010-10-01,2011,0.0,0.0,0.0,0.0,0.15,0.45,0.3,0.1,0.0,0.0,4,2,0.675,0.105,0.115
240,421,2011-10-01,2011,0.0,0.0,0.4,0.45,0.15,0.0,0.0,0.0,0.0,0.0,0,3,0.615,0.665,0.06
241,421,2011-12-31,2011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,4,0.0,0.585,0.615
242,421,2011-10-01,2012,0.0,0.05,0.3,0.35,0.25,0.05,0.0,0.0,0.0,0.0,4,0,0.72,,
243,421,2012-01-01,2012,0.0,0.0,0.0,0.35,0.35,0.3,0.0,0.0,0.0,0.0,3,1,0.665,0.165,0.055
244,421,2012-04-01,2012,0.0,0.0,0.0,0.34,0.35,0.31,0.0,0.0,0.0,0.0,2,2,0.666,0.0,-0.001
245,421,2012-07-01,2012,0.0,0.0,0.0,0.34,0.35,0.31,0.0,0.0,0.0,0.0,1,3,0.666,0.0,0.0
246,421,2012-12-31,2012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1,4,0.0,0.714,0.666
247,421,2012-01-01,2013,0.0,0.0,0.0,0.35,0.35,0.2,0.1,0.0,0.0,0.0,7,0,0.705,,
248,421,2012-04-01,2013,0.0,0.0,0.0,0.35,0.35,0.2,0.1,0.0,0.0,0.0,6,1,0.705,0.0,0.0
249,421,2012-07-01,2013,0.0,0.1,0.3,0.3,0.2,0.05,0.05,0.0,0.0,0.0,5,2,0.765,0.15,-0.06
250,421,2013-01-01,2013,0.0,0.0,0.0,0.05,0.4,0.4,0.15,0.0,0.0,0.0,3,3,0.655,0.335,0.11
251,421,2013-04-01,2013,0.0,0.0,0.0,0.05,0.4,0.4,0.15,0.0,0.0,0.0,2,4,0.655,0.0,0.0
252,421,2013-07-01,2013,0.0,0.0,0.0,0.05,0.35,0.35,0.25,0.0,0.0,0.0,1,5,0.69,0.015,-0.035
253,421,2013-10-01,2013,0.0,0.0,0.0,0.05,0.35,0.35,0.25,0.0,0.0,0.0,0,6,0.69,0.0,0.0
254,421,2013-12-31,2013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,7,0.0,0.81,0.69
255,421,2013-01-01,2014,0.0,0.0,0.05,0.2,0.35,0.25,0.15,0.0,0.0,0.0,7,0,0.75,,
256,421,2013-04-01,2014,0.0,0.0,0.05,0.2,0.35,0.25,0.15,0.0,0.0,0.0,6,1,0.75,0.0,0.0
257,421,2013-07-01,2014,0.0,0.0,0.05,0.2,0.35,0.25,0.15,0.0,0.0,0.0,5,2,0.75,0.0,0.0
258,421,2013-10-01,2014,0.0,0.0,0.05,0.2,0.35,0.25,0.15,0.0,0.0,0.0,4,3,0.75,0.0,0.0
259,421,2014-01-01,2014,0.0,0.0,0.15,0.25,0.25,0.25,0.1,0.0,0.0,0.0,3,4,0.78,0.025,-0.03
260,421,2014-04-01,2014,0.0,0.0,0.15,0.25,0.25,0.25,0.1,0.0,0.0,0.0,2,5,0.78,0.0,0.0
261,421,2014-07-01,2014,0.0,0.0,0.15,0.25,0.25,0.25,0.1,0.0,0.0,0.0,1,6,0.78,0.0,0.0
262,421,2014-10-01,2014,0.0,0.0,0.0,0.0,0.45,0.45,0.1,0.0,0.0,0.0,0,7,0.585,0.165,0.195
263,421,2014-12-31,2014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,8,0.0,1.215,0.585
264,421,2014-01-01,2015,0.0,0.05,0.15,0.25,0.25,0.2,0.1,0.0,0.0,0.0,7,0,0.8,,
265,421,2014-04-01,2015,0.0,0.05,0.15,0.25,0.25,0.2,0.1,0.0,0.0,0.0,6,1,0.8,0.0,0.0
266,421,2014-07-01,2015,0.0,0.05,0.15,0.25,0.25,0.2,0.1,0.0,0.0,0.0,5,2,0.8,0.0,0.0
267,421,2014-10-01,2015,0.0,0.05,0.15,0.25,0.3,0.2,0.05,0.0,0.0,0.0,4,3,0.78,0.005,0.02
268,421,2015-01-01,2015,0.0,0.05,0.1,0.25,0.3,0.2,0.05,0.05,0.0,0.0,3,4,0.79,0.005,-0.01
269,421,2015-07-01,2015,0.0,0.0,0.1,0.3,0.3,0.2,0.05,0.05,0.0,0.0,1,5,0.765,0.005,0.025
270,421,2015-10-01,2015,0.0,0.0,0.0,0.1,0.4,0.4,0.1,0.0,0.0,0.0,0,6,0.66,0.105,0.105
271,421,2015-12-31,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1,7,0.0,1.34,0.66
272,421,2015-01-01,2016,0.0,0.05,0.15,0.3,0.3,0.15,0.05,0.0,0.0,0.0,7,0,0.77,,
273,421,2015-07-01,2016,0.0,0.05,0.15,0.3,0.3,0.15,0.05,0.0,0.0,0.0,5,1,0.77,0.0,0.0
274,421,2015-10-01,2016,0.0,0.0,0.1,0.3,0.3,0.2,0.05,0.05,0.0,0.0,4,2,0.765,0.01,0.005
275,421,2016-01-01,2016,0.0,0.0,0.05,0.3,0.3,0.2,0.1,0.05,0.0,0.0,3,3,0.765,0.005,0.0
276,421,2016-04-01,2016,0.0,0.0,0.05,0.3,0.3,0.2,0.1,0.05,0.0,0.0,2,4,0.765,0.0,0.0
277,421,2016-07-01,2016,0.0,0.0,0.05,0.3,0.3,0.2,0.1,0.05,0.0,0.0,1,5,0.765,0.0,0.0
278,421,2016-10-01,2016,0.0,0.0,0.05,0.3,0.3,0.2,0.1,0.05,0.0,0.0,0,6,0.765,0.0,0.0
279,421,2016-12-31,2016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1,7,0.0,0.835,0.765
280,421,2016-01-01,2017,0.0,0.0,0.05,0.3,0.3,0.2,0.1,0.05,0.0,0.0,7,0,0.765,,
281,421,2016-04-01,2017,0.0,0.0,0.05,0.3,0.3,0.2,0.1,0.05,0.0,0.0,6,1,0.765,0.0,0.0
282,421,2016-07-01,2017,0.0,0.0,0.05,0.3,0.3,0.2,0.1,0.05,0.0,0.0,5,2,0.765,0.0,0.0
283,421,2016-10-01,2017,0.0,0.0,0.05,0.3,0.3,0.2,0.1,0.05,0.0,0.0,4,3,0.765,0.0,0.0
284,421,2017-01-01,2017,0.0,0.0,0.05,0.3,0.3,0.2,0.1,0.05,0.0,0.0,3,4,0.765,0.0,0.0
285,421,2017-04-01,2017,0.0,0.0,0.05,0.3,0.3,0.25,0.1,0.0,0.0,0.0,2,5,0.745,0.005,0.02
286,421,2017-07-01,2017,0.0,0.0,0.0,0.3,0.3,0.25,0.15,0.0,0.0,0.0,1,6,0.735,0.005,0.01
287,421,2017-10-01,2017,0.0,0.0,0.0,0.05,0.4,0.4,0.15,0.0,0.0,0.0,0,7,0.655,0.095,0.08
288,421,2017-12-31,2017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1,8,0.0,0.545,0.655
289,421,2017-01-01,2018,0.0,0.0,0.1,0.3,0.3,0.2,0.1,0.0,0.0,0.0,7,0,0.76,,
290,421,2017-04-01,2018,0.0,0.0,0.1,0.3,0.3,0.2,0.1,0.0,0.0,0.0,6,1,0.76,0.0,0.0
291,421,2017-07-01,2018,0.0,0.0,0.05,0.3,0.35,0.2,0.1,0.0,0.0,0.0,5,2,0.735,0.005,0.025
292,421,2017-10-01,2018,0.0,0.0,0.05,0.3,0.35,0.2,0.1,0.0,0.0,0.0,4,3,0.735,0.0,0.0
293,421,2018-01-01,2018,0.0,0.0,0.25,0.35,0.35,0.05,0.0,0.0,0.0,0.0,3,4,0.69,0.075,0.045
294,421,2018-04-01,2018,0.0,0.0,0.0,0.45,0.45,0.1,0.0,0.0,0.0,0.0,2,5,0.585,0.085,0.105
295,421,2018-07-01,2018,0.0,0.0,0.0,0.45,0.45,0.1,0.0,0.0,0.0,0.0,1,6,0.585,0.0,0.0
296,421,2018-10-01,2018,0.0,0.0,0.0,0.1,0.45,0.45,0.0,0.0,0.0,0.0,0,7,0.585,0.245,0.0
297,421,2018-12-31,2018,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1,8,0.0,0.515,0.585
298,421,2018-01-01,2019,0.0,0.0,0.35,0.35,0.25,0.05,0.0,0.0,0.0,0.0,7,0,0.69,,
299,421,2018-04-01,2019,0.0,0.0,0.05,0.45,0.4,0.1,0.0,0.0,0.0,0.0,6,1,0.625,0.125,0.065
300,421,2018-07-01,2019,0.0,0.0,0.05,0.45,0.4,0.1,0.0,0.0,0.0,0.0,5,2,0.625,0.0,0.0
301,421,2018-10-01,2019,0.0,0.0,0.05,0.45,0.4,0.1,0.0,0.0,0.0,0.0,4,3,0.625,0.0,0.0
302,421,2019-01-01,2019,0.0,0.0,0.0,0.1,0.45,0.45,0.0,0.0,0.0,0.0,3,4,0.585,0.25,0.04
303,421,2019-04-01,2019,0.0,0.0,0.0,0.1,0.4,0.4,0.1,0.0,0.0,0.0,2,5,0.66,0.015,-0.075
304,421,2019-07-01,2019,0.0,0.0,0.0,0.0,0.4,0.5,0.1,0.0,0.0,0.0,1,6,0.58,0.02,0.08
305,421,2019-10-01,2019,0.0,0.0,0.0,0.0,0.4,0.5,0.1,0.0,0.0,0.0,0,7,0.58,0.0,0.0
306,421,2019-12-31,2019,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1,8,0.0,0.62,0.58
307,421,2019-01-01,2020,0.0,0.0,0.05,0.35,0.35,0.2,0.05,0.0,0.0,0.0,7,0,0.71,,
308,421,2019-04-01,2020,0.0,0.0,0.0,0.15,0.35,0.35,0.15,0.0,0.0,0.0,6,1,0.71,0.075,0.0
309,421,2019-07-01,2020,0.0,0.0,0.0,0.05,0.3,0.35,0.2,0.1,0.0,0.0,5,2,0.735,0.025,-0.025
310,421,2019-10-01,2020,0.0,0.0,0.0,0.05,0.3,0.35,0.2,0.1,0.0,0.0,4,3,0.735,0.0,0.0
311,421,2020-01-01,2020,0.0,0.0,0.0,0.1,0.32,0.33,0.2,0.05,0.0,0.0,3,4,0.736,0.006,-0.001
312,421,2020-04-01,2020,0.0,0.0,0.0,0.0,0.0,0.2,0.37,0.38,0.05,0.0,2,5,0.676,0.27,0.06
313,421,2020-07-01,2020,0.0,0.0,0.0,0.0,0.0,0.2,0.37,0.38,0.05,0.0,1,6,0.676,0.0,0.0
314,421,2020-10-01,2020,0.0,0.0,0.0,0.0,0.0,0.2,0.37,0.38,0.05,0.0,0,7,0.676,0.0,0.0
315,421,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,8,0.0,0.584,0.676
316,421,2020-01-01,2021,0.0,0.0,0.0,0.1,0.35,0.35,0.15,0.05,0.0,0.0,7,0,0.72,,
317,421,2020-04-01,2021,0.0,0.0,0.0,0.0,0.35,0.35,0.25,0.05,0.0,0.0,6,1,0.69,0.02,0.03
318,421,2020-07-01,2021,0.0,0.0,0.0,0.0,0.35,0.35,0.25,0.05,0.0,0.0,5,2,0.69,0.0,0.0
319,421,2020-10-01,2021,0.0,0.0,0.0,0.0,0.35,0.35,0.25,0.05,0.0,0.0,4,3,0.69,0.0,0.0
320,421,2021-01-01,2021,0.0,0.0,0.0,0.05,0.35,0.35,0.2,0.05,0.0,0.0,3,4,0.71,0.005,-0.02
321,421,2021-04-01,2021,0.0,0.0,0.35,0.35,0.25,0.05,0.0,0.0,0.0,0.0,2,5,0.69,0.355,0.02
322,421,2021-07-01,2021,0.45,0.4,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.615,0.59,0.075
323,421,2021-10-01,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.485,0.615
324,421,2021-12-31,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,8,0.0,0.0,0.0
325,421,2021-01-01,2022,0.0,0.0,0.0,0.15,0.35,0.3,0.15,0.05,0.0,0.0,7,0,0.74,,
326,421,2021-04-01,2022,0.0,0.0,0.1,0.25,0.25,0.25,0.1,0.05,0.0,0.0,6,1,0.79,0.035,-0.05
327,421,2021-07-01,2022,0.05,0.2,0.35,0.35,0.05,0.0,0.0,0.0,0.0,0.0,5,2,0.71,0.23,0.08
328,421,2021-10-01,2022,0.0,0.1,0.35,0.35,0.15,0.05,0.0,0.0,0.0,0.0,4,3,0.72,0.025,-0.01
329,421,2022-12-31,2022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,4,0.0,1.28,0.72
330,421,2023-07-01,2023,0.6,0.35,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.515,,
331,421,2023-10-01,2023,0.6,0.35,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.515,0.0,0.0
332,421,2023-12-31,2023,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2,0.0,1.385,0.515
333,421,2023-07-01,2024,0.15,0.25,0.25,0.25,0.1,0.0,0.0,0.0,0.0,0.0,5,0,0.78,,
334,421,2023-10-01,2024,0.05,0.25,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,4,1,0.745,0.015,0.035
335,421,2024-01-01,2024,0.05,0.05,0.15,0.2,0.2,0.15,0.1,0.05,0.05,0.0,3,2,0.855,0.12,-0.11
336,421,2024-04-01,2024,0.0,0.33,0.33,0.33,0.01,0.0,0.0,0.0,0.0,0.0,2,3,0.673,0.204,0.182
337,421,2024-07-01,2024,0.0,0.2,0.4,0.35,0.05,0.0,0.0,0.0,0.0,0.0,1,4,0.675,0.024,-0.002
338,421,2024-12-31,2024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,5,0.0,0.625,0.675
339,421,2024-01-01,2025,0.05,0.05,0.2,0.2,0.2,0.1,0.1,0.05,0.05,0.0,7,0,0.85,,
340,421,2024-04-01,2025,0.0,0.1,0.15,0.3,0.3,0.15,0.0,0.0,0.0,0.0,6,1,0.765,0.045,0.085
341,421,2024-07-01,2025,0.0,0.1,0.15,0.3,0.3,0.15,0.0,0.0,0.0,0.0,5,2,0.765,0.0,0.0
342,422,2009-07-01,2009,0.0,0.0,0.0,0.1,0.25,0.35,0.2,0.05,0.05,0.0,1,0,0.76,,
343,422,2009-10-01,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0,1,0.32,0.9,0.44
344,422,2009-12-31,2009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,2,0.0,1.68,0.32
345,422,2009-07-01,2010,0.0,0.0,0.1,0.1,0.25,0.3,0.1,0.1,0.05,0.0,5,0,0.805,,
346,422,2009-10-01,2010,0.02,0.03,0.05,0.1,0.3,0.3,0.1,0.05,0.03,0.02,4,1,0.792,0.01,0.013
347,422,2010-01-01,2010,0.02,0.03,0.05,0.1,0.3,0.3,0.1,0.05,0.03,0.02,3,2,0.792,0.0,0.0
348,422,2010-04-01,2010,0.02,0.03,0.05,0.1,0.3,0.3,0.1,0.05,0.03,0.02,2,3,0.792,0.0,0.0
349,422,2010-07-01,2010,0.02,0.03,0.05,0.1,0.3,0.3,0.1,0.05,0.03,0.02,1,4,0.792,0.0,0.0
350,422,2010-10-01,2010,0.02,0.03,0.05,0.1,0.3,0.3,0.1,0.05,0.03,0.02,0,5,0.792,0.0,0.0
351,422,2010-12-31,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,6,0.0,1.008,0.792
352,422,2010-01-01,2011,0.02,0.03,0.05,0.1,0.3,0.3,0.1,0.05,0.03,0.02,7,0,0.792,,
353,422,2010-04-01,2011,0.02,0.03,0.05,0.1,0.3,0.3,0.1,0.05,0.03,0.02,6,1,0.792,0.0,0.0
354,422,2010-07-01,2011,0.02,0.03,0.05,0.1,0.3,0.3,0.1,0.05,0.03,0.02,5,2,0.792,0.0,0.0
355,422,2010-10-01,2011,0.02,0.03,0.05,0.1,0.3,0.3,0.1,0.05,0.03,0.02,4,3,0.792,0.0,0.0
356,422,2011-01-01,2011,0.02,0.03,0.05,0.1,0.3,0.3,0.1,0.05,0.03,0.02,3,4,0.792,0.0,0.0
357,422,2011-04-01,2011,0.02,0.03,0.05,0.1,0.3,0.3,0.1,0.05,0.03,0.02,2,5,0.792,0.0,0.0
358,422,2011-07-01,2011,0.0,0.0,0.1,0.1,0.2,0.3,0.2,0.05,0.03,0.02,1,6,0.806,0.024,-0.014
359,422,2011-10-01,2011,0.0,0.0,0.1,0.1,0.2,0.3,0.2,0.05,0.03,0.02,0,7,0.806,0.0,0.0
360,422,2011-12-31,2011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,8,0.0,0.994,0.806
361,422,2011-01-01,2012,0.02,0.03,0.05,0.1,0.3,0.3,0.1,0.05,0.03,0.02,7,0,0.792,,
362,422,2011-04-01,2012,0.02,0.03,0.05,0.1,0.3,0.3,0.1,0.05,0.03,0.02,6,1,0.792,0.0,0.0
363,422,2011-07-01,2012,0.02,0.03,0.05,0.1,0.3,0.3,0.1,0.05,0.03,0.02,5,2,0.792,0.0,0.0
364,422,2011-10-01,2012,0.02,0.03,0.05,0.1,0.3,0.3,0.1,0.05,0.03,0.02,4,3,0.792,0.0,0.0
365,422,2012-01-01,2012,0.0,0.0,0.1,0.1,0.2,0.3,0.2,0.05,0.03,0.02,3,4,0.806,0.024,-0.014
366,422,2012-04-01,2012,0.0,0.0,0.1,0.1,0.2,0.3,0.2,0.05,0.03,0.02,2,5,0.806,0.0,0.0
367,422,2012-07-01,2012,0.0,0.0,0.1,0.1,0.2,0.3,0.2,0.05,0.03,0.02,1,6,0.806,0.0,0.0
368,422,2012-12-31,2012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1,7,0.0,0.594,0.806
369,422,2012-01-01,2013,0.02,0.03,0.05,0.1,0.3,0.3,0.1,0.05,0.03,0.02,7,0,0.792,,
370,422,2012-04-01,2013,0.02,0.03,0.05,0.1,0.3,0.3,0.1,0.05,0.03,0.02,6,1,0.792,0.0,0.0
371,422,2012-07-01,2013,0.02,0.03,0.05,0.1,0.3,0.3,0.1,0.05,0.03,0.02,5,2,0.792,0.0,0.0
372,422,2013-01-01,2013,0.0,0.0,0.05,0.1,0.2,0.4,0.2,0.05,0.0,0.0,3,3,0.745,0.033,0.047
373,422,2013-04-01,2013,0.0,0.0,0.05,0.1,0.2,0.4,0.2,0.05,0.0,0.0,2,4,0.745,0.0,0.0
374,422,2013-07-01,2013,0.0,0.0,0.0,0.05,0.2,0.4,0.3,0.05,0.0,0.0,1,5,0.705,0.015,0.04
375,422,2013-10-01,2013,0.0,0.0,0.0,0.0,0.05,0.05,0.25,0.4,0.2,0.05,0,6,0.73,0.315,-0.025
376,422,2013-12-31,2013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,7,0.0,0.77,0.73
377,422,2013-01-01,2014,0.0,0.0,0.05,0.1,0.25,0.4,0.15,0.05,0.0,0.0,7,0,0.74,,
378,422,2013-04-01,2014,0.0,0.0,0.05,0.1,0.25,0.35,0.2,0.05,0.0,0.0,6,1,0.76,0.005,-0.02
379,422,2013-07-01,2014,0.0,0.0,0.0,0.05,0.35,0.4,0.2,0.0,0.0,0.0,5,2,0.675,0.02,0.085
380,422,2013-10-01,2014,0.0,0.0,0.0,0.0,0.05,0.1,0.3,0.35,0.15,0.05,4,3,0.75,0.34,-0.075
381,422,2014-01-01,2014,0.0,0.0,0.0,0.0,0.05,0.25,0.25,0.25,0.15,0.05,3,4,0.785,0.035,-0.035
382,422,2014-04-01,2014,0.0,0.0,0.0,0.05,0.15,0.3,0.25,0.15,0.05,0.05,2,5,0.795,0.035,-0.01
383,422,2014-07-01,2014,0.0,0.0,0.0,0.2,0.3,0.3,0.15,0.05,0.0,0.0,1,6,0.755,0.07,0.04
384,422,2014-10-01,2014,0.0,0.0,0.0,0.1,0.35,0.35,0.15,0.05,0.0,0.0,0,7,0.72,0.015,0.035
385,422,2014-12-31,2014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,8,0.0,0.98,0.72
386,422,2014-01-01,2015,0.0,0.0,0.0,0.0,0.05,0.25,0.3,0.25,0.1,0.05,7,0,0.77,,
387,422,2014-04-01,2015,0.0,0.0,0.0,0.05,0.2,0.25,0.2,0.2,0.05,0.05,6,1,0.81,0.04,-0.04
388,422,2014-07-01,2015,0.0,0.0,0.05,0.15,0.25,0.2,0.2,0.1,0.05,0.0,5,2,0.82,0.03,-0.01
389,422,2014-10-01,2015,0.0,0.0,0.05,0.15,0.2,0.2,0.2,0.15,0.05,0.0,4,3,0.83,0.005,-0.01
390,422,2015-01-01,2015,0.0,0.0,0.05,0.1,0.15,0.2,0.25,0.2,0.05,0.0,3,4,0.82,0.01,0.01
391,422,2015-04-01,2015,0.0,0.0,0.05,0.1,0.15,0.25,0.2,0.2,0.05,0.0,2,5,0.82,0.005,0.0
392,422,2015-07-01,2015,0.0,0.0,0.05,0.1,0.15,0.25,0.25,0.15,0.05,0.0,1,6,0.815,0.005,0.005
393,422,2015-10-01,2015,0.0,0.0,0.0,0.05,0.25,0.45,0.2,0.05,0.0,0.0,0,7,0.69,0.07,0.125
394,422,2015-12-31,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1,8,0.0,1.31,0.69
395,422,2015-01-01,2016,0.0,0.0,0.05,0.15,0.2,0.2,0.2,0.15,0.05,0.0,7,0,0.83,,
396,422,2015-04-01,2016,0.0,0.0,0.05,0.15,0.2,0.2,0.2,0.15,0.05,0.0,6,1,0.83,0.0,0.0
